id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.standby_monthly_consumption,specs.family_id,specs.family_unicode,specs.family_name,specs.bundle_id,specs.bundle_unicode,specs.bundle_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.video_ports_id,specs.video_ports_unicode,specs.video_ports_quantity,specs.video_ports_port_id,specs.video_ports_port_unicode,specs.video_ports_port_port_id,specs.video_ports_port_port_unicode,specs.video_ports_port_port_name,specs.speakers_id,specs.speakers_unicode,specs.speakers_value,specs.panel_type_id,specs.panel_type_unicode,specs.panel_type_name,specs.resolution_id,specs.resolution_unicode,specs.resolution_v_value,specs.resolution_h_value,specs.resolution_total_pixels,specs.resolution_aspect_ratio_id,specs.resolution_aspect_ratio_unicode,specs.resolution_aspect_ratio_h_value,specs.resolution_aspect_ratio_v_value,specs.resolution_commercial_name,specs.name,specs.is_smart_tv,specs.size_id,specs.size_unicode,specs.size_family_id,specs.size_family_unicode,specs.size_family_value,specs.size_family_lg_cac_segment_id,specs.size_family_lg_cac_segment_unicode,specs.size_family_lg_cac_segment_name,specs.size_family_lg_cl_segment_id,specs.size_family_lg_cl_segment_unicode,specs.size_family_lg_cl_segment_name,specs.size_family_lg_cl_segment_ordering,specs.size_value,specs.display_id,specs.display_unicode,specs.display_dtype_id,specs.display_dtype_unicode,specs.display_dtype_name,specs.display_backlight,specs.line_id,specs.line_unicode,specs.line_brand_id,specs.line_brand_unicode,specs.line_brand_brand_id,specs.line_brand_brand_unicode,specs.line_brand_brand_name,specs.line_brand_is_reputable,specs.is_3d,specs.digital_tuner_id,specs.digital_tuner_unicode,specs.digital_tuner_ordering,specs.digital_tuner_name,specs.usb_ports,specs.picture,specs.refresh_rate_id,specs.refresh_rate_unicode,specs.refresh_rate_value,specs.average_monthly_consumption,specs.standby_power,specs.active_power,specs.brand_unicode,specs.pretty_usb_ports,specs.pretty_video_ports,specs.model_name,specs.family_bundle_key,specs.lg_cac_segment,specs.line_name,catIPC
64820,JVC LT-50KB585,1122,JVC,972499,2019-08-14T22:59:49.018688+00:00,2020-10-17T12:13:32.895053+00:00,"JVC LT-50KB585 True 2 False 50.0"" 50"" 49 - 55"" 49 - 55"" 45"" a 54"" 45"" a 54"" 3 50 50.0 LED LED LCD LCD 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 3x HDMI HDMI HDMI HDMI 3 Desconocido Desconocido 9 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 10 W 10 0.0 Desconocido Desconocido 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 0.0 Sin bundle Sin bundle 0.0 LT-50KB585 JVC None JVC JVC JVC False",https://publicapi.solotodo.com/products/64820/,https://publicapi.solotodo.com/categories/11/,jvc-lt-50kb585,https://media.solotodo.com/media/products/823445_picture_1539051122.PNG,972499,JVC LT-50KB585,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282074, 282082, 282132]","['1x Componente', '1x Composite', '3x HDMI']","[1, 1, 3]","[281634, 281638, 281644]","['Componente', 'Composite', 'HDMI']","[280749, 280752, 280769]","['Componente', 'Composite', 'HDMI']","['Componente', 'Composite', 'HDMI']",280677,2x 10 W,10,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,LT-50KB585,True,281403,"50.0""",280426,"50""",50,1185196,"49 - 55""","49 - 55""",1186863,"45"" a 54""","45"" a 54""",3,50.0,281170,LED,280232,LCD,LCD,LED,500620,JVC,500618,JVC,500616,JVC,JVC,False,False,635632,Desconocido,9,Desconocido,2,products/823445_picture_1539051122.PNG,279202,60 Hz,60,0.0,0.0,0.0,JVC,2,1x Componente | 1x Composite | 3x HDMI,None LT-50KB585,1392299872528.0,UHD,,televisores
78198,Recco RLED-L58D12024K,384,Recco,1124409,2020-04-02T14:42:22.539332+00:00,2020-10-17T12:31:06.975270+00:00,"Recco RLED-L58D12024K True 1 False 58.0"" 58"" 56 - 59"" 56 - 59"" 55"" a 64"" 55"" a 64"" 4 58 58.0 LED LED LCD LCD 3x HDMI HDMI HDMI HDMI 3 Desconocido Desconocido 9 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 8 W 8 0.0 Desconocido Desconocido 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 0.0 Sin bundle Sin bundle 0.0 RLED-L58D12024K Recco   Recco Recco Recco True",https://publicapi.solotodo.com/products/78198/,https://publicapi.solotodo.com/categories/11/,recco-rled-l58d12024k,https://media.solotodo.com/media/products/1124409_picture_1585838581.jfif,1124409,Recco RLED-L58D12024K,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,RLED-L58D12024K,True,281428,"58.0""",280453,"58""",58,1185198,"56 - 59""","56 - 59""",1186866,"55"" a 64""","55"" a 64""",4,58.0,281170,LED,280232,LCD,LCD,LED,281974,Recco,281093,Recco,280002,Recco,Recco,True,False,635632,Desconocido,9,Desconocido,1,products/1124409_picture_1585838581.jfif,279202,60 Hz,60,0.0,0.0,0.0,Recco,1,3x HDMI,RLED-L58D12024K,1392299872528.0,UHD, ,televisores
98964,Recco RLED-L58D1200A,384,Recco,1326665,2021-02-16T18:40:22.249732+00:00,2021-02-16T18:43:00.717829+00:00,"Recco RLED-L58D1200A 0.0 Recco   Recco True Recco Recco LED LCD LCD LED 58.0"" 58"" 58 55"" a 64"" 4 55"" a 64"" 56 - 59"" 56 - 59"" 58.0 4k Ultra HD (3840x2160) 2160 16:9 16 9 8294400 3840 4k Ultra HD TN TN 2x 8 W 8 3x HDMI 3 HDMI HDMI HDMI ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 60 Hz 60 Sin bundle Sin bundle True RLED-L58D1200A 0.0 Desconocido Desconocido 0.0 False Desconocido 10 Desconocido 2 0.0",https://publicapi.solotodo.com/products/98964/,https://publicapi.solotodo.com/categories/11/,recco-rled-l58d1200a,https://media.solotodo.com/media/products/1326665_picture_1613500979.jfif,1326665,Recco RLED-L58D1200A,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,RLED-L58D1200A,True,281428,"58.0""",280453,"58""",58,1185198,"56 - 59""","56 - 59""",1186866,"55"" a 64""","55"" a 64""",4,58.0,281170,LED,280232,LCD,LCD,LED,281974,Recco,281093,Recco,280002,Recco,Recco,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1326665_picture_1613500979.jfif,279202,60 Hz,60,0.0,0.0,0.0,Recco,2,3x HDMI,RLED-L58D1200A,1392299872528.0,UHD, ,televisores
111528,Onn E58D62UN,1083,Onn,1398288,2021-05-27T15:47:13.889617+00:00,2021-05-27T15:47:41.794552+00:00,"Onn E58D62UN 0.0 0.0 Desconocido 10 Desconocido 0.0 Desconocido Desconocido Sin bundle Sin bundle 0.0 2 False Onn Onn Onn Onn False None LED LCD LCD LED 58.0"" 58.0 58"" 56 - 59"" 56 - 59"" 55"" a 64"" 4 55"" a 64"" 58 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 TN TN 2x 10 W 10 3x HDMI HDMI HDMI HDMI 3 60 Hz 60 Desconocido Desconocido 9 True E58D62UN",https://publicapi.solotodo.com/products/111528/,https://publicapi.solotodo.com/categories/11/,onn-e58d62un,https://media.solotodo.com/media/products/1398288_picture_1622130460.jpg,1398288,Onn E58D62UN,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280677,2x 10 W,10,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,E58D62UN,True,281428,"58.0""",280453,"58""",58,1185198,"56 - 59""","56 - 59""",1186866,"55"" a 64""","55"" a 64""",4,58.0,281170,LED,280232,LCD,LCD,LED,492460,Onn,492458,Onn,492456,Onn,Onn,False,False,635632,Desconocido,9,Desconocido,2,products/1398288_picture_1622130460.jpg,279202,60 Hz,60,0.0,0.0,0.0,Onn,2,3x HDMI,None E58D62UN,1392299872528.0,UHD,,televisores
118336,LG 55UP7700PSB,848,LG,1443311,2021-08-23T06:18:01.986181+00:00,2021-08-23T06:19:33.837651+00:00,"LG 55UP7700PSB 0.0 0.0 Desconocido 10 Desconocido 0.0 LG UP7700PSB LG UP7700PSB Sin bundle Sin bundle 0.0 2 False LG LG LG LG True   LED LCD LCD LED 55.0"" 55.0 55"" 49 - 55"" 49 - 55"" 55"" a 64"" 4 55"" a 64"" 55 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 IPS IPS 2x 10 W 10 3x HDMI HDMI HDMI HDMI 3 60 Hz 60 ATSC ATSC 5 True 55UP7700PSB",https://publicapi.solotodo.com/products/118336/,https://publicapi.solotodo.com/categories/11/,lg-55up7700psb,https://media.solotodo.com/media/products/1432240_picture_1627896379.webp,1443311,LG 55UP7700PSB,0.0,1432250,LG UP7700PSB,LG UP7700PSB,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280677,2x 10 W,10,280586,IPS,IPS,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,55UP7700PSB,True,281423,"55.0""",280447,"55""",55,1185196,"49 - 55""","49 - 55""",1186866,"55"" a 64""","55"" a 64""",4,55.0,281170,LED,280232,LCD,LCD,LED,281878,LG,281011,LG,279735,LG,LG,True,False,279103,ATSC,5,ATSC,2,products/1432240_picture_1627896379.webp,279202,60 Hz,60,0.0,0.0,0.0,LG,2,3x HDMI,55UP7700PSB,2575684769365.0,UHD, ,televisores
123405,Haier H58K6600DUG,470,Haier,1481382,2021-10-22T12:33:16.592863+00:00,2021-10-22T12:34:08.307315+00:00,"Haier H58K6600DUG 0.0 Desconocido Desconocido Sin bundle Sin bundle Desconocido Desconocido 10 4x HDMI 4 HDMI HDMI HDMI 2x 10 W 10 TN TN 4k Ultra HD (3840x2160) 2160 3840 8294400 16:9 16 9 4k Ultra HD H58K6600DUG True 58.0"" 58"" 58 56 - 59"" 56 - 59"" 55"" a 64"" 55"" a 64"" 4 58.0 LED LCD LCD LED Haier   Haier Haier Haier True False No posee 8 No posee 2 60 Hz 60 0.0 0.0 0.0",https://publicapi.solotodo.com/products/123405/,https://publicapi.solotodo.com/categories/11/,haier-h58k6600dug,https://media.solotodo.com/media/products/1481382_picture_1634906046.jpg,1481382,Haier H58K6600DUG,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282139],['4x HDMI'],[4],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280677,2x 10 W,10,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,H58K6600DUG,True,281428,"58.0""",280453,"58""",58,1185198,"56 - 59""","56 - 59""",1186866,"55"" a 64""","55"" a 64""",4,58.0,281170,LED,280232,LCD,LCD,LED,281798,Haier,280931,Haier,279625,Haier,Haier,True,False,279112,No posee,8,No posee,2,products/1481382_picture_1634906046.jpg,279202,60 Hz,60,0.0,0.0,0.0,Haier,2,4x HDMI,H58K6600DUG,1392299872528.0,UHD, ,televisores
123622,Onn 58D1U-FISDB,1083,Onn,1482221,2021-10-25T12:27:32.835114+00:00,2021-10-25T12:28:25.693049+00:00,"Onn 58D1U-FISDB 0.0 Desconocido Desconocido Sin bundle Sin bundle Desconocido Desconocido 10 3x HDMI 3 HDMI HDMI HDMI 2x 8 W 8 TN TN 4k Ultra HD (3840x2160) 2160 3840 8294400 16:9 16 9 4k Ultra HD 58D1U-FISDB True 58.0"" 58"" 58 56 - 59"" 56 - 59"" 55"" a 64"" 55"" a 64"" 4 58.0 LED LCD LCD LED Onn None Onn Onn Onn False False Desconocido 9 Desconocido 2 60 Hz 60 0.0 0.0 0.0",https://publicapi.solotodo.com/products/123622/,https://publicapi.solotodo.com/categories/11/,onn-58d1u-fisdb,https://media.solotodo.com/media/products/1482221_picture_1635164904.jfif,1482221,Onn 58D1U-FISDB,0.0,831299,Desconocido,Desconocido,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,58D1U-FISDB,True,281428,"58.0""",280453,"58""",58,1185198,"56 - 59""","56 - 59""",1186866,"55"" a 64""","55"" a 64""",4,58.0,281170,LED,280232,LCD,LCD,LED,492460,Onn,492458,Onn,492456,Onn,Onn,False,False,635632,Desconocido,9,Desconocido,2,products/1482221_picture_1635164904.jfif,279202,60 Hz,60,0.0,0.0,0.0,Onn,2,3x HDMI,None 58D1U-FISDB,1392299872528.0,UHD,,televisores
128342,Hyundai HY55S4BL20,435,Hyundai,1516886,2021-12-28T16:34:43.811507+00:00,2022-01-02T20:28:56.076228+00:00,"Hyundai HY55S4BL20 Hyundai BL20 Hyundai BL20 0.0 0.0 0.0 60 Hz 60 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True HY55S4BL20 Desconocido 10 Desconocido 1x Componente 1 Componente Componente Componente 3x HDMI 3 HDMI HDMI HDMI 2x 8 W 8 TN TN 4k Ultra HD (3840x2160) 2160 16:9 9 16 4k Ultra HD 8294400 3840 55.0"" 55"" 49 - 55"" 49 - 55"" 55 55"" a 64"" 4 55"" a 64"" 55.0 LED LCD LCD LED Hyundai   Hyundai Hyundai Hyundai True False 2 0.0",https://publicapi.solotodo.com/products/128342/,https://publicapi.solotodo.com/categories/11/,hyundai-hy55s4bl20,https://media.solotodo.com/media/products/1516886_picture_1641155334.jpg,1516886,Hyundai HY55S4BL20,0.0,1201909,Hyundai BL20,Hyundai BL20,,,,609814,Desconocido,Desconocido,10,"[282074, 282132]","['1x Componente', '3x HDMI']","[1, 3]","[281634, 281644]","['Componente', 'HDMI']","[280749, 280769]","['Componente', 'HDMI']","['Componente', 'HDMI']",280669,2x 8 W,8,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,HY55S4BL20,True,281423,"55.0""",280447,"55""",55,1185196,"49 - 55""","49 - 55""",1186866,"55"" a 64""","55"" a 64""",4,55.0,281170,LED,280232,LCD,LCD,LED,281852,Hyundai,280981,Hyundai,279687,Hyundai,Hyundai,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1516886_picture_1641155334.jpg,279202,60 Hz,60,0.0,0.0,0.0,Hyundai,2,1x Componente | 3x HDMI,HY55S4BL20,,UHD, ,televisores
129909,Daewoo DW-50S214UHD,7212,Daewoo,1528626,2022-01-18T14:39:00.843112+00:00,2022-01-18T14:40:15.576085+00:00,"Daewoo DW-50S214UHD Desconocido 9 Desconocido Daewoo S214 Daewoo S214 97.4 11.7 B B 5 0.0 2 2x HDMI HDMI HDMI HDMI 2 False Daewoo None Daewoo True Daewoo Daewoo LED LED LCD LCD 50.0"" 50"" 50 49 - 55"" 49 - 55"" 45"" a 54"" 45"" a 54"" 3 50.0 4k Ultra HD (3840x2160) 8294400 2160 3840 4k Ultra HD 16:9 9 16 60 Hz 60 True DW-50S214UHD TN TN 2x 8 W 8 0.3",https://publicapi.solotodo.com/products/129909/,https://publicapi.solotodo.com/categories/11/,daewoo-dw-50s214uhd,https://media.solotodo.com/media/products/1528626_picture_1642516796.jpg,1528626,Daewoo DW-50S214UHD,0.0,1528636,Daewoo S214,Daewoo S214,,,,609805,B,B,5,[282125],['2x HDMI'],[2],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,DW-50S214UHD,True,281403,"50.0""",280426,"50""",50,1185196,"49 - 55""","49 - 55""",1186863,"45"" a 54""","45"" a 54""",3,50.0,281170,LED,280232,LCD,LCD,LED,1528615,Daewoo,1528613,Daewoo,1528611,Daewoo,Daewoo,True,False,635632,Desconocido,9,Desconocido,2,products/1528626_picture_1642516796.jpg,279202,60 Hz,60,11.7,0.3,97.4,Daewoo,2,2x HDMI,None DW-50S214UHD,,UHD,,televisores
124382,LG 43LM572COUA,848,LG,1488215,2021-11-04T11:14:30.155396+00:00,2021-11-04T11:15:24.939429+00:00,"LG 43LM572COUA 0.0 LG LM572COUA LG LM572COUA Sin bundle Sin bundle Desconocido Desconocido 10 3x HDMI 3 HDMI HDMI HDMI 2x 10 W 10 TN TN Full HD (1920x1080) 1080 1920 2073600 16:9 16 9 Full HD 43LM572COUA True 43.0"" 43"" 43 44 - 48"" 44 - 48"" 32"" a 44"" 32"" a 44"" 2 43.0 LED LCD LCD LED LG   LG LG LG True False Desconocido 9 Desconocido 2 60 Hz 60 0.0 0.0 0.0",https://publicapi.solotodo.com/products/124382/,https://publicapi.solotodo.com/categories/11/,lg-43lm572coua,https://media.solotodo.com/media/products/1488215_picture_1636024522.jpg,1488215,LG 43LM572COUA,0.0,1488225,LG LM572COUA,LG LM572COUA,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280677,2x 10 W,10,280603,TN,TN,281535,Full HD (1920x1080),1080,1920,2073600,280527,16:9,16,9,Full HD,43LM572COUA,True,281366,"43.0""",280400,"43""",43,1185194,"44 - 48""","44 - 48""",1186860,"32"" a 44""","32"" a 44""",2,43.0,281170,LED,280232,LCD,LCD,LED,281878,LG,281011,LG,279735,LG,LG,True,False,635632,Desconocido,9,Desconocido,2,products/1488215_picture_1636024522.jpg,279202,60 Hz,60,0.0,0.0,0.0,LG,2,3x HDMI,43LM572COUA,2704295728115.0,Full HD, ,televisores
78441,LG 43LM5700PUA,848,LG,1127283,2020-04-08T01:30:26.496357+00:00,2020-10-17T12:31:35.075089+00:00,"LG 43LM5700PUA True 1 False 43.0"" 43"" 44 - 48"" 44 - 48"" 32"" a 44"" 32"" a 44"" 2 43 43.0 LED LED LCD LCD 1x Composite Composite Composite Composite 1 2x HDMI HDMI HDMI HDMI 2 ATSC ATSC 5 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 10 W 10 0.0 LG LM5700 LG LM5700 Full HD (1920x1080) 16:9 9 16 Full HD 2073600 1080 1920 43.0 Sin bundle Sin bundle 0.5 43LM5700PUA LG   LG LG LG True",https://publicapi.solotodo.com/products/78441/,https://publicapi.solotodo.com/categories/11/,lg-43lm5700pua,https://media.solotodo.com/media/products/1127283_picture_1586309570.jpg,1127283,LG 43LM5700PUA,0.0,1127293,LG LM5700,LG LM5700,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282082, 282125]","['1x Composite', '2x HDMI']","[1, 2]","[281638, 281644]","['Composite', 'HDMI']","[280752, 280769]","['Composite', 'HDMI']","['Composite', 'HDMI']",280677,2x 10 W,10,280603,TN,TN,281535,Full HD (1920x1080),1080,1920,2073600,280527,16:9,16,9,Full HD,43LM5700PUA,True,281366,"43.0""",280400,"43""",43,1185194,"44 - 48""","44 - 48""",1186860,"32"" a 44""","32"" a 44""",2,43.0,281170,LED,280232,LCD,LCD,LED,281878,LG,281011,LG,279735,LG,LG,True,False,279103,ATSC,5,ATSC,1,products/1127283_picture_1586309570.jpg,279202,60 Hz,60,0.0,0.5,43.0,LG,1,1x Composite | 2x HDMI,43LM5700PUA,1930034688277.0,Full HD, ,televisores
115598,LG 43LM6370PDB,848,LG,1422996,2021-07-16T22:24:20.181732+00:00,2021-07-16T22:24:34.911800+00:00,"LG 43LM6370PDB 0.0 0.0 Desconocido 10 Desconocido 0.0 LG LM6370PDB LG LM6370PDB Sin bundle Sin bundle 0.0 2 False LG LG LG LG True   LED LCD LCD LED 43.0"" 43.0 43"" 44 - 48"" 44 - 48"" 32"" a 44"" 2 32"" a 44"" 43 Full HD (1920x1080) 1920 Full HD 2073600 1080 16:9 9 16 TN TN 2x 10 W 10 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 3x HDMI HDMI HDMI HDMI 3 60 Hz 60 Desconocido Desconocido 9 True 43LM6370PDB",https://publicapi.solotodo.com/products/115598/,https://publicapi.solotodo.com/categories/11/,lg-43lm6370pdb,https://media.solotodo.com/media/products/1400346_picture_1622518886.jpg,1422996,LG 43LM6370PDB,0.0,1423006,LG LM6370PDB,LG LM6370PDB,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282074, 282082, 282132]","['1x Componente', '1x Composite', '3x HDMI']","[1, 1, 3]","[281634, 281638, 281644]","['Componente', 'Composite', 'HDMI']","[280749, 280752, 280769]","['Componente', 'Composite', 'HDMI']","['Componente', 'Composite', 'HDMI']",280677,2x 10 W,10,280603,TN,TN,281535,Full HD (1920x1080),1080,1920,2073600,280527,16:9,16,9,Full HD,43LM6370PDB,True,281366,"43.0""",280400,"43""",43,1185194,"44 - 48""","44 - 48""",1186860,"32"" a 44""","32"" a 44""",2,43.0,281170,LED,280232,LCD,LCD,LED,281878,LG,281011,LG,279735,LG,LG,True,False,635632,Desconocido,9,Desconocido,2,products/1400346_picture_1622518886.jpg,279202,60 Hz,60,0.0,0.0,0.0,LG,2,1x Componente | 1x Composite | 3x HDMI,43LM6370PDB,2554746734983.0,Full HD, ,televisores
77663,Aiwa AW50B4K,1047,Aiwa,1117614,2020-03-26T15:56:20.666580+00:00,2020-10-17T12:30:09.912621+00:00,"Aiwa AW50B4K True 2 False 50.0"" 50"" 49 - 55"" 49 - 55"" 45"" a 54"" 45"" a 54"" 3 50 50.0 LED LED LCD LCD 3x HDMI HDMI HDMI HDMI 3 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 8 W 8 0.0 Aiwa B4K Aiwa B4K 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 0.0 Sin bundle Sin bundle 0.0 AW50B4K Aiwa None Aiwa Aiwa Aiwa False",https://publicapi.solotodo.com/products/77663/,https://publicapi.solotodo.com/categories/11/,aiwa-aw50b4k,https://media.solotodo.com/media/products/1117614_picture_1585238226.jpg,1117614,Aiwa AW50B4K,0.0,1117571,Aiwa B4K,Aiwa B4K,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,AW50B4K,True,281403,"50.0""",280426,"50""",50,1185196,"49 - 55""","49 - 55""",1186863,"45"" a 54""","45"" a 54""",3,50.0,281170,LED,280232,LCD,LCD,LED,1117570,Aiwa,1117568,Aiwa,1117566,Aiwa,Aiwa,False,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1117614_picture_1585238226.jpg,279202,60 Hz,60,0.0,0.0,0.0,Aiwa,2,3x HDMI,None AW50B4K,1910981080048.0,UHD,,televisores
82088,Hyundai UDL55MP669LN,435,Hyundai,1182218,2020-06-12T15:12:34.676134+00:00,2020-10-17T12:36:38.758588+00:00,"Hyundai UDL55MP669LN True 2 False 55.0"" 55"" 49 - 55"" 49 - 55"" 55"" a 64"" 55"" a 64"" 4 55 55.0 LED LED LCD LCD 3x HDMI HDMI HDMI HDMI 3 Desconocido Desconocido 9 60 Hz 60 TN TN Desconocido 10 Desconocido 0.0 2x 8 W 8 0.0 Hyundai UDL MP669LN Hyundai UDL MP669LN 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 0.0 Sin bundle Sin bundle 0.0 UDL55MP669LN Hyundai   Hyundai Hyundai Hyundai True",https://publicapi.solotodo.com/products/82088/,https://publicapi.solotodo.com/categories/11/,hyundai-udl55mp669ln,https://media.solotodo.com/media/products/1175796_picture_1591585622.jpg,1182218,Hyundai UDL55MP669LN,0.0,1175806,Hyundai UDL MP669LN,Hyundai UDL MP669LN,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280669,2x 8 W,8,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,UDL55MP669LN,True,281423,"55.0""",280447,"55""",55,1185196,"49 - 55""","49 - 55""",1186866,"55"" a 64""","55"" a 64""",4,55.0,281170,LED,280232,LCD,LCD,LED,281852,Hyundai,280981,Hyundai,279687,Hyundai,Hyundai,True,False,635632,Desconocido,9,Desconocido,2,products/1175796_picture_1591585622.jpg,279202,60 Hz,60,0.0,0.0,0.0,Hyundai,2,3x HDMI,UDL55MP669LN,2026525201783.0,UHD, ,televisores
77968,Philips 50PUD6654,528,Philips,1121489,2020-03-30T21:17:03.270408+00:00,2020-10-17T12:30:41.427858+00:00,"Philips 50PUD6654 True 2 False 50.0"" 50"" 49 - 55"" 49 - 55"" 45"" a 54"" 45"" a 54"" 3 50 50.0 LED LED LCD LCD 3x HDMI HDMI HDMI HDMI 3 Desconocido Desconocido 9 60 Hz 60 TN TN A+ 3 A+ 0.0 2x 10 W 10 7.8 Philips PUD6654 Philips PUD6654 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 64.7 Sin bundle Sin bundle 0.8 50PUD6654 Philips   Philips Philips Philips True",https://publicapi.solotodo.com/products/77968/,https://publicapi.solotodo.com/categories/11/,philips-50pud6654,https://media.solotodo.com/media/products/1121489_picture_1585603258.jpg,1121489,Philips 50PUD6654,0.0,1124395,Philips PUD6654,Philips PUD6654,837412.0,Sin bundle,Sin bundle,609799,A+,A+,3,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280677,2x 10 W,10,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,50PUD6654,True,281403,"50.0""",280426,"50""",50,1185196,"49 - 55""","49 - 55""",1186863,"45"" a 54""","45"" a 54""",3,50.0,281170,LED,280232,LCD,LCD,LED,281941,Philips,281070,Philips,279952,Philips,Philips,True,False,635632,Desconocido,9,Desconocido,2,products/1121489_picture_1585603258.jpg,279202,60 Hz,60,7.8,0.8,64.7,Philips,2,3x HDMI,50PUD6654,1924345170940.0,UHD, ,televisores
